0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
1.519999, -1, 0.0299086, 30.73542, 1.823572, 0.0231378038316665491805396574, 163017.5, -3488.794, -9.679012, 0.004559922, 0.07619628, 572.8638, 1.742598, 1.217801, 4.616874
 
1.529999, -1, 0.0199086, 31.012, 1.834723, 0.0271679455500905073455989985, 166563.8, -3484.149, -9.679012, 0.004559922, 0.07619628, 579.2291, 1.74143, 1.217378, 4.622362
 
1.539999, -1, 0.009908604, 31.28911, 1.845894, 0.0291351246515054650442275361, 170171.2, -3479.461, -9.679012, 0.004559922, 0.07619628, 585.6395, 1.740367, 1.216955, 4.627851
 
1.549999, -1, -9.139627E-05, 31.56672, 1.857113, 0.0291294516660066692152796431, 173840.1, -3474.723, -9.679012, 0.004559922, 0.07619628, 592.0946, 1.739404, 1.216532, 4.633339
 
1.559999, -1, -0.0100914, 31.84471, 1.868339, 0.0272420379443458060111694754, 177571.6, -3469.931, -9.679012, 0.004559922, 0.07619628, 598.5949, 1.738538, 1.216109, 4.638827
 
1.569999, -1, -0.0200914, 32.12317, 1.879628, 0.0235608641117387376933281324, 181366.4, -3465.09, -9.679012, 0.004559922, 0.07619628, 605.1409, 1.737766, 1.215685, 4.644316
 
1.579999, -1, -0.0300914, 32.40194, 1.890923, 0.0181718221834619759587320524, 185225.3, -3460.192, -9.679012, 0.004559922, 0.07619628, 611.7323, 1.737083, 1.215262, 4.649804
 
1.589999, -0.7970867, -0.0400914, 32.6811, 1.902296, 0.0111594561869305020105885240, 189148.8, -3455.241, -9.679012, 0.004559922, 0.07619628, 618.3692, 1.736487, 1.214839, 4.655293
 
1.599999, 0.0644912, -0.04806226, 32.96053, 1.913675, 0.0027944901788459336183998667, 193137.9, -3450.234, -9.679012, 0.004559922, 0.07619628, 625.0521, 1.735964, 1.214416, 4.660781
 
